A.  .closed_3_body.Last_Run.TIME (sec)
B.  .closed_3_body.Last_Run.joint1_MEA_1.Q (deg/sec**2)
C.  .closed_3_body.Last_Run.joint2_MEA_1.Q (deg/sec**2)
D.  .closed_3_body.Last_Run.joint3_MEA_1.Q (deg/sec**2)

       A               B               C               D         
 5.870000E+00    0.000000E+00    0.000000E+00    2.726083E+03   
 5.875000E+00    0.000000E+00    0.000000E+00    2.705705E+03   
 5.880000E+00    0.000000E+00    0.000000E+00    2.682820E+03   
 5.885000E+00    0.000000E+00    0.000000E+00    2.657328E+03   
 5.890000E+00    0.000000E+00    0.000000E+00    2.629127E+03   
 5.895000E+00    0.000000E+00    0.000000E+00    2.598108E+03   
 5.900000E+00    0.000000E+00    0.000000E+00    2.564162E+03   
 5.905000E+00    0.000000E+00    0.000000E+00    2.527176E+03   
 5.910000E+00    0.000000E+00    0.000000E+00    2.487041E+03   
 5.915000E+00    0.000000E+00    0.000000E+00    2.443646E+03   
 5.920000E+00    0.000000E+00    0.000000E+00    2.396888E+03   
 5.925000E+00    0.000000E+00    0.000000E+00    2.346665E+03   
 5.930000E+00    0.000000E+00    0.000000E+00    2.292885E+03   
 5.935000E+00    0.000000E+00    0.000000E+00    2.235465E+03   
 5.940000E+00    0.000000E+00    0.000000E+00    2.174332E+03   
 5.945000E+00    0.000000E+00    0.000000E+00    2.109426E+03   
 5.950000E+00    0.000000E+00    0.000000E+00    2.040703E+03   
 5.955000E+00    0.000000E+00    0.000000E+00    1.968135E+03   
 5.960000E+00    0.000000E+00    0.000000E+00    1.891711E+03   
 5.965000E+00    0.000000E+00    0.000000E+00    1.811441E+03   
 5.970000E+00    0.000000E+00    0.000000E+00    1.727356E+03   
 5.975000E+00   -1.036097E-10    0.000000E+00    1.639509E+03   
 5.980000E+00    1.308862E-10    0.000000E+00    1.547978E+03   
 5.985000E+00   -1.424888E-10    0.000000E+00    1.452864E+03   
 5.990000E+00    1.146017E-10   -1.174515E-10    1.354291E+03   
 5.995000E+00    1.318225E-09   -2.143032E-09    1.252413E+03   
 6.000000E+00   -2.253970E-09    3.584205E-09    1.147402E+03   
 6.005000E+00    1.500611E-09   -2.608564E-09    1.039461E+03   
 6.010000E+00   -8.117793E-10    9.019544E-10    9.288109E+02   
 6.015000E+00    0.000000E+00    0.000000E+00    8.156982E+02   
 6.020000E+00   -2.308319E-10    0.000000E+00    7.003889E+02   
 6.025000E+00    0.000000E+00    2.446737E-10    5.831681E+02   
 6.030000E+00    0.000000E+00    1.406569E-10    4.643376E+02   
 6.035000E+00    0.000000E+00    2.245726E-10    3.442136E+02   
 6.040000E+00    0.000000E+00    1.085714E-10    2.231239E+02   
 6.045000E+00   -8.920820E-10    1.186347E-09    1.014051E+02   
 6.050000E+00    1.984615E-09   -5.278258E-10   -2.060056E+01   
 6.055000E+00    0.000000E+00   -1.540915E-09   -1.425481E+02   
 6.060000E+00   -1.600353E-09    1.045868E-09   -2.640931E+02   
 6.065000E+00    1.497252E-09   -3.784097E-10   -3.848948E+02   
 6.070000E+00   -1.777141E-09    1.277616E-09   -5.046192E+02   
 6.075000E+00    9.620033E-10   -7.670989E-10   -6.229422E+02   
 6.080000E+00    8.576811E-10   -7.996678E-10   -7.395521E+02   
 6.085000E+00   -6.380447E-10    9.398157E-10   -8.541524E+02   
 6.090000E+00    1.683404E-09   -3.963226E-10   -9.664642E+02   
 6.095000E+00   -2.132244E-09   -6.471029E-10   -1.076228E+03   
 6.100000E+00    1.535419E-09    3.315919E-10   -1.183205E+03   
 6.105000E+00   -7.234362E-10   -2.990230E-10   -1.287181E+03   
 6.110000E+00    1.648800E-10    0.000000E+00   -1.387964E+03   
 6.115000E+00   -1.948026E-10    0.000000E+00   -1.485386E+03   
 6.120000E+00    7.391100E-10   -1.281178E-09   -1.579305E+03   
 6.125000E+00   -9.825624E-10    1.574095E-09   -1.669603E+03   
 6.130000E+00    3.725066E-10   -7.759536E-10   -1.756188E+03   
 6.135000E+00   -7.384994E-10    1.658570E-09   -1.838991E+03   
 6.140000E+00    5.894967E-10   -1.333696E-09   -1.917965E+03   
 6.145000E+00   -3.423804E-10    7.751393E-10   -1.993088E+03   
 6.150000E+00    0.000000E+00   -2.332746E-10   -2.064356E+03   
 6.155000E+00    0.000000E+00    0.000000E+00   -2.131786E+03   
 6.160000E+00    0.000000E+00    0.000000E+00   -2.195412E+03   
 6.165000E+00    0.000000E+00    0.000000E+00   -2.255284E+03   
 6.170000E+00    0.000000E+00    0.000000E+00   -2.311466E+03   
 6.175000E+00    0.000000E+00    0.000000E+00   -2.364034E+03   
 6.180000E+00    0.000000E+00    0.000000E+00   -2.413076E+03   
 6.185000E+00    0.000000E+00    0.000000E+00   -2.458686E+03   
 6.190000E+00    0.000000E+00    0.000000E+00   -2.500967E+03   
 6.195000E+00    0.000000E+00    0.000000E+00   -2.540026E+03   
 6.200000E+00    0.000000E+00    0.000000E+00   -2.575972E+03   
 6.205000E+00    0.000000E+00    0.000000E+00   -2.608916E+03   
 6.210000E+00    0.000000E+00    0.000000E+00   -2.638971E+03   
 6.215000E+00    0.000000E+00    0.000000E+00   -2.666244E+03   
 6.220000E+00    0.000000E+00    0.000000E+00   -2.690843E+03   
 6.225000E+00    0.000000E+00    0.000000E+00   -2.712870E+03   
 6.230000E+00    0.000000E+00    0.000000E+00   -2.732422E+03   
 6.235000E+00    0.000000E+00    0.000000E+00   -2.749588E+03   
 6.240000E+00    0.000000E+00    0.000000E+00   -2.764450E+03   
 6.245000E+00    0.000000E+00    0.000000E+00   -2.777085E+03   
 6.250000E+00    0.000000E+00    0.000000E+00   -2.787555E+03   
 6.255000E+00    0.000000E+00    0.000000E+00   -2.795918E+03   
 6.260000E+00    0.000000E+00    0.000000E+00   -2.802218E+03   
 6.265000E+00    0.000000E+00    0.000000E+00   -2.806491E+03   
 6.270000E+00    0.000000E+00    0.000000E+00   -2.808759E+03   
 6.275000E+00    0.000000E+00    0.000000E+00   -2.809037E+03   
 6.280000E+00    0.000000E+00    0.000000E+00   -2.807325E+03   
 6.285000E+00    0.000000E+00    0.000000E+00   -2.803614E+03   
 6.290000E+00    0.000000E+00    0.000000E+00   -2.797883E+03   
 6.295000E+00    0.000000E+00    0.000000E+00   -2.790100E+03   
 6.300000E+00    0.000000E+00    0.000000E+00   -2.780222E+03   
 6.305000E+00    0.000000E+00    0.000000E+00   -2.768198E+03   
 6.310000E+00    0.000000E+00    0.000000E+00   -2.753965E+03   
 6.315000E+00    0.000000E+00    0.000000E+00   -2.737450E+03   
 6.320000E+00    0.000000E+00    0.000000E+00   -2.718573E+03   
 6.325000E+00    0.000000E+00    0.000000E+00   -2.697246E+03   
 6.330000E+00    0.000000E+00    0.000000E+00   -2.673375E+03   
 6.335000E+00    0.000000E+00    0.000000E+00   -2.646858E+03   
 6.340000E+00    0.000000E+00    0.000000E+00   -2.617591E+03   
 6.345000E+00    0.000000E+00    0.000000E+00   -2.585465E+03   
 6.350000E+00    0.000000E+00    0.000000E+00   -2.550368E+03   
 6.355000E+00    0.000000E+00    0.000000E+00   -2.512189E+03   
 6.360000E+00    0.000000E+00    0.000000E+00   -2.470819E+03   
 6.365000E+00    0.000000E+00    0.000000E+00   -2.426149E+03   
 6.370000E+00    0.000000E+00    0.000000E+00   -2.378075E+03   
 6.375000E+00    0.000000E+00    0.000000E+00   -2.326501E+03   
 6.380000E+00    0.000000E+00    0.000000E+00   -2.271337E+03   
 6.385000E+00    0.000000E+00    0.000000E+00   -2.212503E+03   
 6.390000E+00    0.000000E+00    0.000000E+00   -2.149932E+03   
 6.395000E+00    0.000000E+00    0.000000E+00   -2.083569E+03   
 6.400000E+00    0.000000E+00    0.000000E+00   -2.013376E+03   
 6.405000E+00    0.000000E+00    0.000000E+00   -1.939332E+03   
 6.410000E+00    0.000000E+00    0.000000E+00   -1.861433E+03   
 6.415000E+00    0.000000E+00    0.000000E+00   -1.779697E+03   
 6.420000E+00    0.000000E+00    0.000000E+00   -1.694165E+03   
 6.425000E+00    1.089022E-10    0.000000E+00   -1.604897E+03   
 6.430000E+00   -1.323111E-10    0.000000E+00   -1.511981E+03   
 6.435000E+00    0.000000E+00    0.000000E+00   -1.415526E+03   
 6.440000E+00   -8.386487E-10    1.481070E-09   -1.315669E+03   
 6.445000E+00   -7.649616E-10   -1.301941E-09   -1.212569E+03   
 6.450000E+00    2.487245E-09   -3.554079E-10   -1.106411E+03   
 6.455000E+00   -2.191275E-09    6.951420E-10   -9.974051E+02   
 6.460000E+00    1.019915E-09   -6.372305E-10   -8.857820E+02   
 6.465000E+00   -2.502715E-10    0.000000E+00   -7.717957E+02   
 6.470000E+00    1.352626E-10   -1.222351E-10   -6.557198E+02   
 6.475000E+00    4.929096E-10    0.000000E+00   -5.378461E+02   
 6.480000E+00   -1.898155E-10   -2.934253E-10   -4.184823E+02   
 6.485000E+00    3.652295E-10    2.969366E-10   -2.979492E+02   
 6.490000E+00    1.160139E-09   -1.299956E-09   -1.765784E+02   
 6.495000E+00   -1.138995E-09    1.573090E-09   -5.470900E+01   
 6.500000E+00    9.711124E-10    1.070447E-10    6.731531E+01   
 6.505000E+00   -2.427298E-09   -2.079574E-10    1.891494E+02   
 6.510000E+00    1.969043E-09    1.036097E-10    3.104498E+02   
 6.515000E+00   -9.994066E-10    0.000000E+00    4.308782E+02   
 6.520000E+00    1.122100E-09   -2.148427E-09    5.501038E+02   
 6.525000E+00    1.247795E-10    2.848352E-09    6.678071E+02   
 6.530000E+00   -1.679740E-09   -5.362670E-10    7.836818E+02   
 6.535000E+00    1.357308E-09    0.000000E+00    8.974380E+02   
 6.540000E+00   -8.502513E-10    5.327047E-10    1.008804E+03   
 6.545000E+00    0.000000E+00   -2.053875E-10    1.117528E+03   
 6.550000E+00    0.000000E+00    1.209120E-10    1.223380E+03   
 6.555000E+00   -1.823857E-10   -1.695617E-10    1.326155E+03   
 6.560000E+00    0.000000E+00    0.000000E+00    1.425669E+03   
 6.565000E+00    0.000000E+00   -1.606053E-10    1.521766E+03   
 6.570000E+00   -1.229272E-09    6.086309E-10    1.614311E+03   
 6.575000E+00    1.415321E-09   -7.991589E-10    1.703197E+03   
 6.580000E+00    8.445518E-10   -3.963226E-10    1.788341E+03   
 6.585000E+00   -1.312933E-09    6.350932E-10    1.869682E+03   
 6.590000E+00    8.305064E-10   -4.062968E-10    1.947184E+03   
 6.595000E+00   -1.213191E-10    0.000000E+00    2.020830E+03   
 6.600000E+00   -1.115484E-10    0.000000E+00    2.090626E+03   
 6.605000E+00    1.319040E-10    0.000000E+00    2.156595E+03   
 6.610000E+00   -1.066631E-10    0.000000E+00    2.218776E+03   
 6.615000E+00    0.000000E+00    1.082915E-10    2.277227E+03   
 6.620000E+00    0.000000E+00    0.000000E+00    2.332016E+03   
 6.625000E+00    0.000000E+00    0.000000E+00    2.383223E+03   
 6.630000E+00    0.000000E+00    0.000000E+00    2.430940E+03   
 6.635000E+00    0.000000E+00    0.000000E+00    2.475263E+03   
 6.640000E+00    0.000000E+00    0.000000E+00    2.516298E+03   
 6.645000E+00    0.000000E+00    0.000000E+00    2.554151E+03   
 6.650000E+00    0.000000E+00    0.000000E+00    2.588935E+03   
 6.655000E+00    0.000000E+00    0.000000E+00    2.620760E+03   
 6.660000E+00    0.000000E+00    0.000000E+00    2.649737E+03   
 6.665000E+00    0.000000E+00    0.000000E+00    2.675974E+03   
 6.670000E+00    0.000000E+00    0.000000E+00    2.699577E+03   
 6.675000E+00    0.000000E+00    0.000000E+00    2.720645E+03   
 6.680000E+00    0.000000E+00    0.000000E+00    2.739273E+03   
 6.685000E+00    0.000000E+00    0.000000E+00    2.755547E+03   
 6.690000E+00    0.000000E+00    0.000000E+00    2.769549E+03   
 6.695000E+00    0.000000E+00    0.000000E+00    2.781347E+03   
 6.700000E+00    0.000000E+00    0.000000E+00    2.791005E+03   
 6.705000E+00    0.000000E+00    0.000000E+00    2.798573E+03   
 6.710000E+00    0.000000E+00    0.000000E+00    2.804094E+03   
 6.715000E+00    0.000000E+00    0.000000E+00    2.807597E+03   
 6.720000E+00    0.000000E+00    0.000000E+00    2.809102E+03   
 6.725000E+00    0.000000E+00    0.000000E+00    2.808618E+03   
 6.730000E+00    0.000000E+00    0.000000E+00    2.806143E+03   
 6.735000E+00    0.000000E+00    0.000000E+00    2.801661E+03   
 6.740000E+00    0.000000E+00    0.000000E+00    2.795149E+03   
 6.745000E+00    0.000000E+00    0.000000E+00    2.786570E+03   
 6.750000E+00    0.000000E+00    0.000000E+00    2.775877E+03   
 6.755000E+00    0.000000E+00    0.000000E+00    2.763015E+03   
 6.760000E+00    0.000000E+00    0.000000E+00    2.747917E+03   
 6.765000E+00    0.000000E+00    0.000000E+00    2.730508E+03   
 6.770000E+00    0.000000E+00    0.000000E+00    2.710704E+03   
 6.775000E+00    0.000000E+00    0.000000E+00    2.688415E+03   
 6.780000E+00    0.000000E+00    0.000000E+00    2.663543E+03   
 6.785000E+00    0.000000E+00    0.000000E+00    2.635986E+03   
 6.790000E+00    0.000000E+00    0.000000E+00    2.605637E+03   
 6.795000E+00    0.000000E+00    0.000000E+00    2.572386E+03   
 6.800000E+00    0.000000E+00    0.000000E+00    2.536123E+03   
 6.805000E+00    0.000000E+00    0.000000E+00    2.496735E+03   
 6.810000E+00    0.000000E+00    0.000000E+00    2.454114E+03   
 6.815000E+00    0.000000E+00    0.000000E+00    2.408153E+03   
 6.820000E+00    0.000000E+00    0.000000E+00    2.358750E+03   
 6.825000E+00    0.000000E+00    0.000000E+00    2.305812E+03   
 6.830000E+00    0.000000E+00    0.000000E+00    2.249251E+03   
 6.835000E+00    0.000000E+00    0.000000E+00    2.188994E+03   
 6.840000E+00    0.000000E+00    0.000000E+00    2.124977E+03   
 6.845000E+00    0.000000E+00    0.000000E+00    2.057151E+03   
 6.850000E+00    0.000000E+00    0.000000E+00    1.985485E+03   
 6.855000E+00    0.000000E+00    0.000000E+00    1.909965E+03   
 6.860000E+00    0.000000E+00    0.000000E+00    1.830593E+03   
 6.865000E+00    0.000000E+00    0.000000E+00    1.747398E+03   
 6.870000E+00    0.000000E+00    0.000000E+00    1.660427E+03   
 6.875000E+00    0.000000E+00    1.023884E-10    1.569751E+03   
 6.880000E+00    1.247795E-10   -1.196906E-10    1.475465E+03   
 6.885000E+00    0.000000E+00    0.000000E+00    1.377691E+03   
 6.890000E+00    1.333899E-09   -2.070770E-09    1.276571E+03   
 6.895000E+00   -9.882620E-10    1.354662E-09    1.172278E+03   
 6.900000E+00   -7.399242E-10    1.235378E-09    1.065004E+03   
 6.905000E+00    9.312664E-10   -1.840752E-09    9.549668E+02   
 6.910000E+00   -8.173771E-10    1.093602E-09    8.424078E+02   
 6.915000E+00    1.333289E-10   -2.691004E-10    7.275880E+02   
 6.920000E+00   -1.920546E-10    2.073213E-10    6.107884E+02   
 6.925000E+00    0.000000E+00    2.176008E-10    4.923070E+02   
 6.930000E+00    0.000000E+00    1.147544E-10    3.724568E+02   
 6.935000E+00    0.000000E+00    2.435542E-10    2.515633E+02   
 6.940000E+00   -1.000246E-09    1.083348E-09    1.299611E+02   
 6.945000E+00    2.099901E-09   -3.705903E-10    7.991562E+00   
 6.950000E+00    0.000000E+00   -1.722474E-09   -1.140008E+02   
 6.955000E+00   -1.483004E-09    1.125255E-09   -2.356710E+02   
 6.960000E+00    1.406772E-09   -3.256379E-10   -3.566773E+02   
 6.965000E+00   -5.458341E-10   -2.355137E-10   -4.766838E+02   
 6.970000E+00   -1.375526E-09    1.846350E-09   -5.953638E+02   
 6.975000E+00    2.539966E-09   -2.422921E-09   -7.124025E+02   
 6.980000E+00   -1.347436E-09    1.421123E-09   -8.274995E+02   
 6.985000E+00    1.782128E-09   -2.161759E-10   -9.403716E+02   
 6.990000E+00   -1.971028E-09   -8.421091E-10   -1.050755E+03   
 6.995000E+00    1.364636E-09    3.751528E-10   -1.158405E+03   
 7.000000E+00   -5.127563E-10   -3.289457E-10   -1.263103E+03   
 7.005000E+00    0.000000E+00    0.000000E+00   -1.364649E+03   
 7.010000E+00    0.000000E+00    0.000000E+00   -1.462872E+03   
 7.015000E+00    5.909216E-10   -1.413489E-09   -1.557624E+03   
 7.020000E+00   -8.050620E-10    1.565138E-09   -1.648780E+03   
 7.025000E+00    1.378681E-09   -6.760078E-10   -1.736242E+03   
 7.030000E+00   -2.968043E-09    1.639029E-09   -1.819936E+03   
 7.035000E+00    2.300177E-09   -1.342652E-09   -1.899810E+03   
 7.040000E+00   -1.192835E-09    8.581900E-10   -1.975836E+03   
 7.045000E+00    3.708781E-10   -3.623288E-10   -2.048007E+03   
 7.050000E+00   -1.172480E-10    1.563306E-10   -2.116334E+03   
 7.055000E+00    0.000000E+00    0.000000E+00   -2.180847E+03   
 7.060000E+00    0.000000E+00    0.000000E+00   -2.241593E+03   
 7.065000E+00    0.000000E+00    0.000000E+00   -2.298633E+03   
 7.070000E+00    0.000000E+00    0.000000E+00   -2.352041E+03   
 7.075000E+00    0.000000E+00    0.000000E+00   -2.401900E+03   
 7.080000E+00    0.000000E+00    0.000000E+00   -2.448306E+03   
 7.085000E+00    0.000000E+00    0.000000E+00   -2.491357E+03   
 7.090000E+00    0.000000E+00    0.000000E+00   -2.531161E+03   
 7.095000E+00    0.000000E+00    0.000000E+00   -2.567826E+03   
 7.100000E+00    0.000000E+00    0.000000E+00   -2.601464E+03   
 7.105000E+00    0.000000E+00    0.000000E+00   -2.632186E+03   
 7.110000E+00    0.000000E+00    0.000000E+00   -2.660101E+03   
 7.115000E+00    0.000000E+00    0.000000E+00   -2.685318E+03   
 7.120000E+00    0.000000E+00    0.000000E+00   -2.707938E+03   
 7.125000E+00    0.000000E+00    0.000000E+00   -2.728061E+03   
 7.130000E+00    0.000000E+00    0.000000E+00   -2.745778E+03   
 7.135000E+00    0.000000E+00    0.000000E+00   -2.761174E+03   
 7.140000E+00    0.000000E+00    0.000000E+00   -2.774324E+03   
 7.145000E+00    0.000000E+00    0.000000E+00   -2.785296E+03   
 7.150000E+00    0.000000E+00    0.000000E+00   -2.794148E+03   
 7.155000E+00    0.000000E+00    0.000000E+00   -2.800928E+03   
 7.160000E+00    0.000000E+00    0.000000E+00   -2.805673E+03   
 7.165000E+00    0.000000E+00    0.000000E+00   -2.808410E+03   
 7.170000E+00    0.000000E+00    0.000000E+00   -2.809153E+03   
 7.175000E+00    0.000000E+00    0.000000E+00   -2.807908E+03   
 7.180000E+00    0.000000E+00    0.000000E+00   -2.804667E+03   
 7.185000E+00    0.000000E+00    0.000000E+00   -2.799411E+03   
 7.190000E+00    0.000000E+00    0.000000E+00   -2.792112E+03   
 7.195000E+00    0.000000E+00    0.000000E+00   -2.782730E+03   
 7.200000E+00    0.000000E+00    0.000000E+00   -2.771215E+03   
 7.205000E+00    0.000000E+00    0.000000E+00   -2.757505E+03   
 7.210000E+00    0.000000E+00    0.000000E+00   -2.741531E+03   
 7.215000E+00    0.000000E+00    0.000000E+00   -2.723215E+03   
 7.220000E+00    0.000000E+00    0.000000E+00   -2.702471E+03   
 7.225000E+00    0.000000E+00    0.000000E+00   -2.679205E+03   
 7.230000E+00    0.000000E+00    0.000000E+00   -2.653318E+03   
 7.235000E+00    0.000000E+00    0.000000E+00   -2.624705E+03   
 7.240000E+00    0.000000E+00    0.000000E+00   -2.593258E+03   
 7.245000E+00    0.000000E+00    0.000000E+00   -2.558867E+03   
 7.250000E+00    0.000000E+00    0.000000E+00   -2.521421E+03   
 7.255000E+00    0.000000E+00    0.000000E+00   -2.480808E+03   
 7.260000E+00    0.000000E+00    0.000000E+00   -2.436920E+03   
 7.265000E+00    0.000000E+00    0.000000E+00   -2.389653E+03   
 7.270000E+00    0.000000E+00    0.000000E+00   -2.338907E+03   
 7.275000E+00    0.000000E+00    0.000000E+00   -2.284592E+03   
 7.280000E+00    0.000000E+00    0.000000E+00   -2.226624E+03   
 7.285000E+00    0.000000E+00   -1.005564E-10   -2.164934E+03   
 7.290000E+00    0.000000E+00    0.000000E+00   -2.099464E+03   
 7.295000E+00    0.000000E+00   -1.025920E-10   -2.030171E+03   
 7.300000E+00    0.000000E+00    0.000000E+00   -1.957030E+03   
 7.305000E+00    0.000000E+00    0.000000E+00   -1.880034E+03   
 7.310000E+00    0.000000E+00    0.000000E+00   -1.799194E+03   
 7.315000E+00    0.000000E+00    0.000000E+00   -1.714546E+03   
 7.320000E+00    0.000000E+00    0.000000E+00   -1.626147E+03   
 7.325000E+00    0.000000E+00    0.000000E+00   -1.534076E+03   
 7.330000E+00    1.046275E-10    0.000000E+00   -1.438439E+03   
 7.335000E+00   -1.479848E-10    0.000000E+00   -1.339366E+03   
 7.340000E+00   -2.035759E-09    1.329828E-09   -1.237010E+03   
 7.345000E+00    3.419325E-09   -2.318701E-09   -1.131551E+03   
 7.350000E+00   -2.708102E-09    1.605035E-09   -1.023192E+03   
 7.355000E+00    1.180520E-09   -7.635367E-10   -9.121599E+02   
 7.360000E+00   -2.973946E-10   -1.326164E-10   -7.987033E+02   
 7.365000E+00    1.075485E-09    4.318430E-10   -6.830913E+02   
 7.370000E+00   -1.642896E-09   -9.227171E-10   -5.656116E+02   
 7.375000E+00    1.832254E-09    3.127121E-10   -4.465684E+02   
 7.380000E+00   -8.283182E-10    0.000000E+00   -3.262797E+02   
 7.385000E+00    3.792748E-10    0.000000E+00   -2.050748E+02   
 7.390000E+00    1.049672E-09   -9.566472E-10   -8.329135E+01   
 7.395000E+00   -5.520552E-10    2.139534E-09    3.872783E+01   
 7.400000E+00   -1.916068E-09   -1.058845E-09    1.606376E+02   
 7.405000E+00    1.959731E-09    2.474726E-10    2.820939E+02   
 7.410000E+00   -1.075180E-09    1.191309E-10    4.027568E+02   
 7.415000E+00    1.143473E-09   -2.130005E-09    5.222936E+02   
 7.420000E+00    0.000000E+00    2.754004E-09    6.403817E+02   
 7.425000E+00   -1.666102E-09   -6.337700E-10    7.567117E+02   
 7.430000E+00    1.362295E-09    1.066631E-10    8.709896E+02   
 7.435000E+00   -4.111821E-10    1.453997E-09    9.829389E+02   
 7.440000E+00   -7.729002E-10   -2.036166E-09    1.092304E+03   
 7.445000E+00    4.449723E-10    1.399444E-09    1.198848E+03   
 7.450000E+00   -3.737279E-10   -5.178452E-10    1.302362E+03   
 7.455000E+00    0.000000E+00    0.000000E+00    1.402655E+03   
 7.460000E+00   -1.274257E-10    0.000000E+00    1.499565E+03   
 7.465000E+00   -1.216041E-09    5.762656E-10    1.592953E+03   
 7.470000E+00    1.397612E-09   -8.138149E-10    1.682706E+03   
 7.475000E+00   -5.675127E-10    2.283893E-10    1.768733E+03   
 7.480000E+00    1.487176E-09   -6.070025E-10    1.850969E+03   
 7.485000E+00   -1.241689E-09    5.377936E-10    1.929373E+03   
 7.490000E+00    7.625189E-10   -3.875697E-10    2.003923E+03   
 7.495000E+00   -2.320533E-10    1.518524E-10    2.074619E+03   
 7.500000E+00    0.000000E+00    0.000000E+00    2.141482E+03   
 7.505000E+00    0.000000E+00    0.000000E+00    2.204546E+03   
 7.510000E+00    0.000000E+00    0.000000E+00    2.263866E+03   
 7.515000E+00    0.000000E+00    0.000000E+00    2.319506E+03   
 7.520000E+00    0.000000E+00    0.000000E+00    2.371544E+03   
 7.525000E+00    0.000000E+00    0.000000E+00    2.420070E+03   
 7.530000E+00    0.000000E+00    0.000000E+00    2.465180E+03   
 7.535000E+00    0.000000E+00    0.000000E+00    2.506975E+03   
 7.540000E+00    0.000000E+00    0.000000E+00    2.545564E+03   
 7.545000E+00    0.000000E+00    0.000000E+00    2.581057E+03   
 7.550000E+00    0.000000E+00    0.000000E+00    2.613566E+03   
 7.555000E+00    0.000000E+00    0.000000E+00    2.643200E+03   
 7.560000E+00    0.000000E+00    0.000000E+00    2.670070E+03   
 7.565000E+00    0.000000E+00    0.000000E+00    2.694280E+03   
 7.570000E+00    0.000000E+00    0.000000E+00    2.715934E+03   
 7.575000E+00    0.000000E+00    0.000000E+00    2.735125E+03   
 7.580000E+00    0.000000E+00    0.000000E+00    2.751944E+03   
 7.585000E+00    0.000000E+00    0.000000E+00    2.766471E+03   
 7.590000E+00    0.000000E+00    0.000000E+00    2.778780E+03   
 7.595000E+00    0.000000E+00    0.000000E+00    2.788934E+03   
 7.600000E+00    0.000000E+00    0.000000E+00    2.796988E+03   
 7.605000E+00    0.000000E+00    0.000000E+00    2.802985E+03   
 7.610000E+00    0.000000E+00    0.000000E+00    2.806959E+03   
 7.615000E+00    0.000000E+00    0.000000E+00    2.808931E+03   
 7.620000E+00    0.000000E+00    0.000000E+00    2.808913E+03   
 7.625000E+00    0.000000E+00    0.000000E+00    2.806905E+03   
 7.630000E+00    0.000000E+00    0.000000E+00    2.802896E+03   
 7.635000E+00    0.000000E+00    0.000000E+00    2.796862E+03   
 7.640000E+00    0.000000E+00    0.000000E+00    2.788771E+03   
 7.645000E+00    0.000000E+00    0.000000E+00    2.778578E+03   
 7.650000E+00    0.000000E+00    0.000000E+00    2.766230E+03   
 7.655000E+00    0.000000E+00    0.000000E+00    2.751663E+03   
 7.660000E+00    0.000000E+00    0.000000E+00    2.734802E+03   
 7.665000E+00    0.000000E+00    0.000000E+00    2.715567E+03   
 7.670000E+00    0.000000E+00    0.000000E+00    2.693869E+03   
 7.675000E+00    0.000000E+00    0.000000E+00    2.669611E+03   
 7.680000E+00    0.000000E+00    0.000000E+00    2.642693E+03   
 7.685000E+00    0.000000E+00    0.000000E+00    2.613008E+03   
 7.690000E+00    0.000000E+00    0.000000E+00    2.580448E+03   
 7.695000E+00    0.000000E+00    0.000000E+00    2.544900E+03   
 7.700000E+00    0.000000E+00    0.000000E+00    2.506255E+03   
 7.705000E+00    0.000000E+00    0.000000E+00    2.464401E+03   
 7.710000E+00    0.000000E+00    0.000000E+00    2.419231E+03   
 7.715000E+00    0.000000E+00    0.000000E+00    2.370644E+03   
 7.720000E+00    0.000000E+00    0.000000E+00    2.318542E+03   
 7.725000E+00    0.000000E+00    0.000000E+00    2.262837E+03   
 7.730000E+00    0.000000E+00    0.000000E+00    2.203453E+03   
 7.735000E+00   -1.205049E-10    0.000000E+00    2.140321E+03   
 7.740000E+00    0.000000E+00    0.000000E+00    2.073392E+03   
 7.745000E+00    0.000000E+00    0.000000E+00    2.002628E+03   
 7.750000E+00    1.013706E-10    0.000000E+00    1.928011E+03   
 7.755000E+00    0.000000E+00    0.000000E+00    1.849540E+03   
 7.760000E+00    0.000000E+00    0.000000E+00    1.767238E+03   
 7.765000E+00    0.000000E+00    0.000000E+00    1.681145E+03   
 7.770000E+00    0.000000E+00    0.000000E+00    1.591330E+03   
 7.775000E+00   -1.131769E-10    0.000000E+00    1.497880E+03   
 7.780000E+00    1.601982E-10   -1.455422E-10    1.400911E+03   
 7.785000E+00    1.111617E-09   -1.827928E-09    1.300561E+03   
 7.790000E+00   -9.013438E-10    1.234768E-09    1.196994E+03   
 7.795000E+00   -6.637945E-10    1.165355E-09    1.090400E+03   
 7.800000E+00    8.195144E-10   -1.673226E-09    9.809896E+02   
 7.805000E+00   -5.817616E-10    9.968113E-10    8.689987E+02   
 7.810000E+00   -2.046751E-10   -3.275208E-10    7.546841E+02   
 7.815000E+00    0.000000E+00    2.570906E-10    6.383220E+02   
 7.820000E+00   -1.475777E-10    0.000000E+00    5.202070E+02   
 7.825000E+00    0.000000E+00    3.706237E-10    4.006486E+02   
 7.830000E+00    0.000000E+00    0.000000E+00    2.799696E+02   
 7.835000E+00   -1.106858E-09    1.336673E-09    1.585029E+02   
 7.840000E+00    1.476547E-09   -1.191022E-09    3.658839E+01   
 7.845000E+00    0.000000E+00    9.368896E-10   -8.542978E+01   
 7.850000E+00   -1.525903E-10   -2.384805E-09   -2.072065E+02   
